                   frame  Start Frame
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.016 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/nTopTrig_PLAYDELAY (CHOP:null)
    0.016 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TopTrig_PLAYDELAY (CHOP:delay)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TopTrig (CHOP:in)
    0.002 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig8/TopTrig (CHOP:out)
    0.020 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig8/trig (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.031 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.015 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TopTrig_PLAY (CHOP:null)
    0.017 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig7/BotTrig1 (CHOP:out)
    0.019 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig7/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.033 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.002 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.014 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/nTopTrig_PLAYDELAY (CHOP:null)
    0.017 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TopTrig_PLAYDELAY (CHOP:delay)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig7/TopTrig (CHOP:out)
    0.020 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig7/trig (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.009 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.048 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.005 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.025 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.005 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.005 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/TopTrig_PLAY (CHOP:null)
    0.030 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment7/delay1 (CHOP:delay)
    0.007 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.004 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/BottomTrig_Null (CHOP:null)
    0.004 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/BottomTrig (CHOP:in)
    0.005 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig6/BotTrig1 (CHOP:out)
    0.033 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig6/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.037 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.002 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.015 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/nTopTrig_PLAYDELAY (CHOP:null)
    0.018 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TopTrig_PLAYDELAY (CHOP:delay)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig6/TopTrig (CHOP:out)
    0.022 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig6/trig (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.006 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.032 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.014 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.014 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/TopTrig_PLAY (CHOP:null)
    0.017 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment6/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig5/BotTrig1 (CHOP:out)
    0.020 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig5/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.033 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.002 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.014 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/nTopTrig_PLAYDELAY (CHOP:null)
    0.029 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TopTrig_PLAYDELAY (CHOP:delay)
    0.004 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig5/TopTrig (CHOP:out)
    0.038 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig5/trig (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.011 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.055 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.004 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.017 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/TopTrig_PLAY (CHOP:null)
    0.019 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment5/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig4/BotTrig1 (CHOP:out)
    0.021 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig4/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.033 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.002 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.015 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/nTopTrig_PLAYDELAY (CHOP:null)
    0.028 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TopTrig_PLAYDELAY (CHOP:delay)
    0.002 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig4/TopTrig (CHOP:out)
    0.021 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig4/trig (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.031 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.014 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/TopTrig_PLAY (CHOP:null)
    0.017 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment4/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig3/BotTrig1 (CHOP:out)
    0.019 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig3/trig1 (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.020 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.035 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.005 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.004 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.026 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.006 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.005 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/nTopTrig_PLAYDELAY (CHOP:null)
    0.030 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TopTrig_PLAYDELAY (CHOP:delay)
    0.004 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TopTrig (CHOP:in)
    0.004 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig3/TopTrig (CHOP:out)
    0.035 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig3/trig (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.009 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.044 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.004 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.015 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/TopTrig_PLAY (CHOP:null)
    0.018 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment3/delay1 (CHOP:delay)
